Time of Day,Process Name,PID,Operation,Path,Result,Detail
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\Microsoft.Net\assembly\GAC,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\Microsoft.NET\assembly\GAC,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Windows\Microsoft.NET\assembly\GAC,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V883708cb#\,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V883708cb#\,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V883708cb#,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V883708cb#\96ce1b7bfe1bd478028e0d6139b8706b\Microsoft.VisualStudio.Tools.Applications.Runtime.ni.dll,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V883708cb#\96ce1b7bfe1bd478028e0d6139b8706b\Microsoft.VisualStudio.Tools.Applications.Runtime.ni.dll,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V883708cb#\96ce1b7bfe1bd478028e0d6139b8706b\Microsoft.VisualStudio.Tools.Applications.Runtime.ni.dll,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V883708cb#\96ce1b7bfe1bd478028e0d6139b8706b\Microsoft.VisualStudio.Tools.Applications.Runtime.ni.dll.aux,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V883708cb#\96ce1b7bfe1bd478028e0d6139b8706b\Microsoft.VisualStudio.Tools.Applications.Runtime.ni.dll.aux,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V883708cb#\96ce1b7bfe1bd478028e0d6139b8706b\Microsoft.VisualStudio.Tools.Applications.Runtime.ni.dll.aux,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Cloud\Office\16.0\Outlook\Hybrid,NAME NOT FOUND,Desired Access: Read
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Office\16.0\Outlook\Hybrid,NAME NOT FOUND,Desired Access: Read
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Hybrid,NAME NOT FOUND,Desired Access: Read
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Policies\Microsoft\MUI\Settings,NAME NOT FOUND,Desired Access: Read
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Control Panel\Desktop,NAME NOT FOUND,Desired Access: Read
14:21.4,OUTLOOK.EXE,21424,RegQueryValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Control Panel\Desktop\PreferredUILanguages,NAME NOT FOUND,Length: 12
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Policies\Microsoft\MUI\Settings,NAME NOT FOUND,Desired Access: Read
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V883708cb#\96ce1b7bfe1bd478028e0d6139b8706b\Microsoft.VisualStudio.Tools.Applications.Runtime.ni.dll,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Control Panel\Desktop,NAME NOT FOUND,Desired Access: Read
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V883708cb#\96ce1b7bfe1bd478028e0d6139b8706b\Microsoft.VisualStudio.Tools.Applications.Runtime.ni.dll,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Control Panel\Desktop\LanguageConfiguration,NAME NOT FOUND,Desired Access: Read
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V883708cb#\96ce1b7bfe1bd478028e0d6139b8706b\Microsoft.VisualStudio.Tools.Applications.Runtime.ni.dll,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V883708cb#\96ce1b7bfe1bd478028e0d6139b8706b\Microsoft.VisualStudio.Tools.Applications.Runtime.ni.dll,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V883708cb#\96ce1b7bfe1bd478028e0d6139b8706b\Microsoft.VisualStudio.Tools.Applications.Runtime.ni.dll,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V883708cb#\96ce1b7bfe1bd478028e0d6139b8706b\Microsoft.VisualStudio.Tools.Applications.Runtime.ni.dll,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Cloud\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Cloud\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,CreateFileMapping,C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V883708cb#\96ce1b7bfe1bd478028e0d6139b8706b\Microsoft.VisualStudio.Tools.Applications.Runtime.ni.dll,FILE LOCKED WITH ONLY READERS,"SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKLM\SOFTWARE\Microsoft\Office\ClickToRun\Registry\Machine\System\CurrentControlSet\Control\Srp\GP,NAME NOT FOUND,Desired Access: Read
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\Srp\GP,REPARSE,Desired Access: Read
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER,REPARSE,Desired Access: Read
14:21.4,OUTLOOK.EXE,21424,RegQueryValue,HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER\DISABLED,NAME NOT FOUND,Length: 48
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER,REPARSE,Desired Access: Read
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER,REPARSE,Desired Access: Read
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Cloud\Office\16.0\Outlook\Cached Mode,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Office\16.0\Outlook\Cached Mode,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Cached Mode,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER,REPARSE,Desired Access: Read
14:21.4,OUTLOOK.EXE,21424,RegQueryValue,HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER\DISABLED,NAME NOT FOUND,Length: 48
14:21.4,OUTLOOK.EXE,21424,RegEnumKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\1879e4dbfc672242908071d0fd025e98,NO MORE ENTRIES,"Index: 0, Length: 0"
14:21.4,OUTLOOK.EXE,21424,RegEnumKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\2e4c8892f2fc084195f29c5b63838a44,NO MORE ENTRIES,"Index: 0, Length: 0"
14:21.4,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\1879e4dbfc672242908071d0fd025e98,BUFFER TOO SMALL,"Index: 0, Length: 0"
14:21.4,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\2e4c8892f2fc084195f29c5b63838a44,BUFFER TOO SMALL,"Index: 0, Length: 0"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC_64,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\2e4c8892f2fc084195f29c5b63838a44,NO MORE ENTRIES,"Index: 10, Length: 28"
14:21.4,OUTLOOK.EXE,21424,RegQueryKeySecurity,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\2e4c8892f2fc084195f29c5b63838a44,BUFFER TOO SMALL,
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC_64,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\GAC_64,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\2e4c8892f2fc084195f29c5b63838a44,NO MORE ENTRIES,"Index: 10, Length: 522"
14:21.4,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\ProxySettingsPerUser,NAME NOT FOUND,Length: 16
14:21.4,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\1879e4dbfc672242908071d0fd025e98,NO MORE ENTRIES,"Index: 22, Length: 28"
14:21.4,OUTLOOK.EXE,21424,RegQueryKeySecurity,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\1879e4dbfc672242908071d0fd025e98,BUFFER TOO SMALL,
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC_64\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,RegEnumKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\2e4c8892f2fc084195f29c5b63838a44,NO MORE ENTRIES,"Index: 0, Length: 0"
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC_64\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\2e4c8892f2fc084195f29c5b63838a44,BUFFER TOO SMALL,"Index: 0, Length: 0"
14:21.4,OUTLOOK.EXE,21424,RegEnumKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,NO MORE ENTRIES,"Index: 0, Length: 0"
14:21.4,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,BUFFER TOO SMALL,"Index: 0, Length: 0"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\GAC_64\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,BUFFER OVERFLOW,"Index: 1, Length: 50"
14:21.4,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,NO MORE ENTRIES,"Index: 2, Length: 62"
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Windows\assembly\GAC_64\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC_ARM64,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\ProxySettingsPerUser,NAME NOT FOUND,Length: 16
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC_ARM64,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\GAC_ARM64,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Windows\assembly\GAC_ARM64,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC_32,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,RegEnumKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,NO MORE ENTRIES,"Index: 0, Length: 0"
14:21.4,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\2e4c8892f2fc084195f29c5b63838a44,NO MORE ENTRIES,"Index: 10, Length: 28"
14:21.4,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\1879e4dbfc672242908071d0fd025e98,NO MORE ENTRIES,"Index: 22, Length: 522"
14:21.4,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,BUFFER TOO SMALL,"Index: 0, Length: 0"
14:21.4,OUTLOOK.EXE,21424,RegQueryKeySecurity,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\2e4c8892f2fc084195f29c5b63838a44,BUFFER TOO SMALL,
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC_32,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\GAC_32,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,RegEnumKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\1879e4dbfc672242908071d0fd025e98,NO MORE ENTRIES,"Index: 0, Length: 0"
14:21.4,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,BUFFER OVERFLOW,"Index: 1, Length: 50"
14:21.4,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\1879e4dbfc672242908071d0fd025e98,BUFFER TOO SMALL,"Index: 0, Length: 0"
14:21.4,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections,NO MORE ENTRIES,"Index: 2, Length: 62"
14:21.4,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\2e4c8892f2fc084195f29c5b63838a44,NO MORE ENTRIES,"Index: 10, Length: 522"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC_32\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC_32\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,PATH NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\GAC_32\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Windows\assembly\GAC_32\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Cloud\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Cloud\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC_MSIL,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\1879e4dbfc672242908071d0fd025e98,NO MORE ENTRIES,"Index: 22, Length: 28"
14:21.4,OUTLOOK.EXE,21424,RegQueryKeySecurity,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\1879e4dbfc672242908071d0fd025e98,BUFFER TOO SMALL,
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC_MSIL\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,RegEnumValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Profiles\Outlook\1879e4dbfc672242908071d0fd025e98,NO MORE ENTRIES,"Index: 22, Length: 522"
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC_MSIL\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\GAC_MSIL\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Windows\assembly\GAC_MSIL\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Cloud\Office\16.0\Outlook\Cached Mode,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Office\16.0\Outlook\Cached Mode,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\Cached Mode,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\assembly\GAC,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Cloud\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\vfs\Windows\assembly\GAC\policy.10.0.Microsoft.VisualStudio.Tools.Applications.Hosting,FAST IO DISALLOWED,
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
14:21.4,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Cloud\Office\16.0\Outlook\RPC,NAME NOT FOUND,Desired Access: Read/Write
